date,value
1997-04-01,920441
1997-05-01,920215
1997-06-01,932603
1997-07-01,942048
1997-08-01,939378
1997-09-01,946972
1997-10-01,944230
1997-11-01,954274
1997-12-01,951871
1998-01-01,953719
1998-02-01,967109
1998-03-01,971898
1998-04-01,973216
1998-05-01,976540
1998-06-01,972634
1998-07-01,966951
1998-08-01,977500
1998-09-01,986814
1998-10-01,995183
1998-11-01,999456
1998-12-01,1007152
1999-01-01,1005803
1999-02-01,1021353
1999-03-01,1019851
1999-04-01,1018152
1999-05-01,1033086
1999-06-01,1034140
1999-07-01,1035484
1999-08-01,1043658
1999-09-01,1041766
1999-10-01,1050919
1999-11-01,1056351
1999-12-01,1060927
2000-01-01,1069375
2000-02-01,1050132
2000-03-01,1062548
2000-04-01,1071378
2000-05-01,1065692
2000-06-01,1072737
2000-07-01,1065977
2000-08-01,1066347
2000-09-01,1077852
2000-10-01,1069627
2000-11-01,1061839
2000-12-01,1070164
2001-01-01,1061578
2001-02-01,1066262
2001-03-01,1053481
2001-04-01,1045172
2001-05-01,1054208
2001-06-01,1039840
2001-07-01,1043806
2001-08-01,1052430
2001-09-01,1030304
2001-10-01,1060915
2001-11-01,1055757
2001-12-01,1057834
2002-01-01,1056809
2002-02-01,1060653
2002-03-01,1055421
2002-04-01,1067559
2002-05-01,1069774
2002-06-01,1073259
2002-07-01,1070268
2002-08-01,1080545
2002-09-01,1071285
2002-10-01,1066346
2002-11-01,1077771
2002-12-01,1069405
2003-01-01,1075692
2003-02-01,1063803
2003-03-01,1073501
2003-04-01,1070393
2003-05-01,1079781
2003-06-01,1089890
2003-07-01,1098175
2003-08-01,1097724
2003-09-01,1102189
2003-10-01,1104794
2003-11-01,1109066
2003-12-01,1105930
2004-01-01,1100415
2004-02-01,1108947
2004-03-01,1134983
2004-04-01,1122891
2004-05-01,1126018
2004-06-01,1124971
2004-07-01,1126633
2004-08-01,1136416
2004-09-01,1141076
2004-10-01,1143491
2004-11-01,1145583
2004-12-01,1163441
2005-01-01,1167649
2005-02-01,1168023
2005-03-01,1160056
2005-04-01,1177581
2005-05-01,1175330
2005-06-01,1186461
2005-07-01,1185681
2005-08-01,1188599
2005-09-01,1182865
2005-10-01,1182725
2005-11-01,1198972
2005-12-01,1205870
2006-01-01,1212206
2006-02-01,1215079
2006-03-01,1217128
2006-04-01,1205627
2006-05-01,1215535
2006-06-01,1212189
2006-07-01,1206927
2006-08-01,1213695
2006-09-01,1213475
2006-10-01,1214355
2006-11-01,1215059
2006-12-01,1234494
2007-01-01,1226965
2007-02-01,1234327
2007-03-01,1235875
2007-04-01,1233744
2007-05-01,1242000
2007-06-01,1240587
2007-07-01,1233195
2007-08-01,1248674
2007-09-01,1249279
2007-10-01,1255916
2007-11-01,1252867
2007-12-01,1242662
2008-01-01,1248910
2008-02-01,1236974
2008-03-01,1220580
2008-04-01,1233018
2008-05-01,1224494
2008-06-01,1222857
2008-07-01,1201769
2008-08-01,1192943
2008-09-01,1163601
2008-10-01,1152758
2008-11-01,1121305
2008-12-01,1115214
2009-01-01,1091570
2009-02-01,1098345
2009-03-01,1075682
2009-04-01,1067305
2009-05-01,1067765
2009-06-01,1066077
2009-07-01,1081824
2009-08-01,1082444
2009-09-01,1083725
2009-10-01,1089060
2009-11-01,1097236
2009-12-01,1100924
2010-01-01,1097775
2010-02-01,1105025
2010-03-01,1119036
2010-04-01,1129045
2010-05-01,1125510
2010-06-01,1136355
2010-07-01,1145984
2010-08-01,1146566
2010-09-01,1146388
2010-10-01,1152306
2010-11-01,1155595
2010-12-01,1157650
2011-01-01,1171839
2011-02-01,1155055
2011-03-01,1168286
2011-04-01,1164024
2011-05-01,1154888
2011-06-01,1166558
2011-07-01,1171851
2011-08-01,1180548
2011-09-01,1172878
2011-10-01,1187685
2011-11-01,1183388
2011-12-01,1193759
2012-01-01,1200818
2012-02-01,1205143
2012-03-01,1204027
2012-04-01,1207954
2012-05-01,1211617
2012-06-01,1208240
2012-07-01,1210539
2012-08-01,1209461
2012-09-01,1211283
2012-10-01,1206602
2012-11-01,1228837
2012-12-01,1233388
2013-01-01,1237216
2013-02-01,1242279
2013-03-01,1235591
2013-04-01,1233842
2013-05-01,1247803
2013-06-01,1243929
2013-07-01,1244157
2013-08-01,1249320
2013-09-01,1253661
2013-10-01,1260475
2013-11-01,1275801
2013-12-01,1270949
2014-01-01,1258055
2014-02-01,1268722
2014-03-01,1279006
2014-04-01,1280443
2014-05-01,1283964
2014-06-01,1283791
2014-07-01,1291656
2014-08-01,1294102
2014-09-01,1293829
2014-10-01,1295747
2014-11-01,1298950
2014-12-01,1306392
2015-01-01,1308978
2015-02-01,1303724
2015-03-01,1310961
2015-04-01,1321167
2015-05-01,1307579
2015-06-01,1309833
2015-07-01,1313431
2015-08-01,1315072
2015-09-01,1327948
2015-10-01,1325144
2015-11-01,1322511
2015-12-01,1320606
2016-01-01,1321509
2016-02-01,1332078
2016-03-01,1332612
2016-04-01,1331387
2016-05-01,1323914
2016-06-01,1331850
2016-07-01,1330786
2016-08-01,1340941
2016-09-01,1342844
2016-10-01,1344497
2016-11-01,1345017
2016-12-01,1361415
2017-01-01,1365202
2017-02-01,1363025
2017-03-01,1360169
2017-04-01,1355381
2017-05-01,1360858
2017-06-01,1365370
2017-07-01,1370870
2017-08-01,1378509
2017-09-01,1385196
2017-10-01,1393064
2017-11-01,1403474
2017-12-01,1412747
2018-01-01,1394188
2018-02-01,1401163
2018-03-01,1398064
2018-04-01,1398213
2018-05-01,1408616
2018-06-01,1402036
2018-07-01,1405164
2018-08-01,1412014
2018-09-01,1411531
2018-10-01,1406996
2018-11-01,1411645
2018-12-01,1408513
2019-01-01,1411462
2019-02-01,1408768
2019-03-01,1405640
2019-04-01,1394958
2019-05-01,1403604
2019-06-01,1405269
2019-07-01,1406165
2019-08-01,1409855
2019-09-01,1405353
2019-10-01,1389568
2019-11-01,1396759
2019-12-01,1390886
2020-01-01,1389179
2020-02-01,1395260
2020-03-01,1334425
2020-04-01,1183939
2020-05-01,1278041
2020-06-01,1375409
2020-07-01,1412258
2020-08-01,1415960
2020-09-01,1422028
2020-10-01,1433976
2020-11-01,1434160
2020-12-01,1446288
2021-01-01,1475943
2021-02-01,1432612
2021-03-01,1483563
2021-04-01,1483644
2021-05-01,1452995
2021-06-01,1456460
2021-07-01,1460814
2021-08-01,1451881
2021-09-01,1457056
2021-10-01,1466041
2021-11-01,1470553
2021-12-01,1468043
2022-01-01,1487693
2022-02-01,1476359
2022-03-01,1470152
2022-04-01,1469036
2022-05-01,1448721
2022-06-01,1443651
2022-07-01,1450643
2022-08-01,1469845
2022-09-01,1465435
2022-10-01,1470144
2022-11-01,1456356
2022-12-01,1471197
2023-01-01,1490564
2023-02-01,1479479
2023-03-01,1466835
2023-04-01,1465398
2023-05-01,1479070
2023-06-01,1475131
2023-07-01,1489088
2023-08-01,1486896
2023-09-01,1494782
2023-10-01,1495171
2023-11-01,1505172
2023-12-01,1516894
2024-01-01,1501571
2024-02-01,1508218
2024-03-01,1506005
2024-04-01,1502289
2024-05-01,1511598
2024-06-01,1518826
2024-07-01,1529744
2024-08-01,1530317
2024-09-01,1541305
2024-10-01,1538457
2024-11-01,1545040
2024-12-01,1558008
2025-01-01,1539183
2025-02-01,
2025-03-01,
2025-04-01,
2025-05-01,
