date,value
1994-05-01,26587
1994-06-01,26291
1994-07-01,26568
1994-08-01,26793
1994-09-01,26268
1994-10-01,26423
1994-11-01,27016
1994-12-01,27654
1995-01-01,28313
1995-02-01,27620
1995-03-01,27571
1995-04-01,27417
1995-05-01,26789
1995-06-01,26393
1995-07-01,26573
1995-08-01,26521
1995-09-01,26968
1995-10-01,26993
1995-11-01,25835
1995-12-01,26896
1996-01-01,26533
1996-02-01,26087
1996-03-01,26561
1996-04-01,27976
1996-05-01,28089
1996-06-01,27650
1996-07-01,28126
1996-08-01,27188
1996-09-01,28288
1996-10-01,27651
1996-11-01,27568
1996-12-01,26790
1997-01-01,28524
1997-02-01,29287
1997-03-01,29168
1997-04-01,29915
1997-05-01,29351
1997-06-01,29727
1997-07-01,32433
1997-08-01,30207
1997-09-01,30280
1997-10-01,30990
1997-11-01,31608
1997-12-01,31548
1998-01-01,29645
1998-02-01,31478
1998-03-01,31053
1998-04-01,30604
1998-05-01,32247
1998-06-01,28440
1998-07-01,27961
1998-08-01,31264
1998-09-01,31577
1998-10-01,33093
1998-11-01,32463
1998-12-01,33341
1999-01-01,34307
1999-02-01,36055
1999-03-01,35175
1999-04-01,34293
1999-05-01,34526
1999-06-01,33971
1999-07-01,33673
1999-08-01,34345
1999-09-01,34359
1999-10-01,35512
1999-11-01,33332
1999-12-01,33505
2000-01-01,35369
2000-02-01,33802
2000-03-01,33582
2000-04-01,34112
2000-05-01,33061
2000-06-01,32376
2000-07-01,31981
2000-08-01,29773
2000-09-01,33656
2000-10-01,32437
2000-11-01,31028
2000-12-01,30631
2001-01-01,28327
2001-02-01,30131
2001-03-01,30159
2001-04-01,29354
2001-05-01,30935
2001-06-01,30441
2001-07-01,30927
2001-08-01,31176
2001-09-01,29162
2001-10-01,29859
2001-11-01,31309
2001-12-01,32059
2002-01-01,32041
2002-02-01,31261
2002-03-01,29902
2002-04-01,33850
2002-05-01,33383
2002-06-01,32769
2002-07-01,34340
2002-08-01,34391
2002-09-01,33326
2002-10-01,34529
2002-11-01,33757
2002-12-01,32788
2003-01-01,34936
2003-02-01,34336
2003-03-01,34082
2003-04-01,33536
2003-05-01,34324
2003-06-01,34353
2003-07-01,36246
2003-08-01,33995
2003-09-01,36628
2003-10-01,36308
2003-11-01,35731
2003-12-01,35080
2004-01-01,34731
2004-02-01,35562
2004-03-01,37237
2004-04-01,34958
2004-05-01,34080
2004-06-01,34394
2004-07-01,31368
2004-08-01,34516
2004-09-01,34385
2004-10-01,33977
2004-11-01,35563
2004-12-01,35638
2005-01-01,34201
2005-02-01,34873
2005-03-01,33079
2005-04-01,35209
2005-05-01,34876
2005-06-01,34543
2005-07-01,34342
2005-08-01,35889
2005-09-01,37404
2005-10-01,36277
2005-11-01,34992
2005-12-01,35774
2006-01-01,36115
2006-02-01,35831
2006-03-01,36191
2006-04-01,34888
2006-05-01,36780
2006-06-01,36700
2006-07-01,32293
2006-08-01,33904
2006-09-01,33161
2006-10-01,33778
2006-11-01,33700
2006-12-01,36221
2007-01-01,34011
2007-02-01,34317
2007-03-01,35135
2007-04-01,36115
2007-05-01,36146
2007-06-01,35516
2007-07-01,36361
2007-08-01,35904
2007-09-01,34379
2007-10-01,35230
2007-11-01,34710
2007-12-01,33939
2008-01-01,33905
2008-02-01,34005
2008-03-01,30960
2008-04-01,31735
2008-05-01,30343
2008-06-01,30723
2008-07-01,29228
2008-08-01,28409
2008-09-01,28938
2008-10-01,26973
2008-11-01,25989
2008-12-01,24529
2009-01-01,22379
2009-02-01,21976
2009-03-01,22145
2009-04-01,21823
2009-05-01,20816
2009-06-01,19394
2009-07-01,21532
2009-08-01,22371
2009-09-01,22796
2009-10-01,23170
2009-11-01,24539
2009-12-01,25125
2010-01-01,26253
2010-02-01,24011
2010-03-01,24950
2010-04-01,25515
2010-05-01,26094
2010-06-01,26462
2010-07-01,27792
2010-08-01,28120
2010-09-01,28773
2010-10-01,28466
2010-11-01,27752
2010-12-01,28956
2011-01-01,28828
2011-02-01,29229
2011-03-01,30809
2011-04-01,27780
2011-05-01,27709
2011-06-01,28201
2011-07-01,29877
2011-08-01,27913
2011-09-01,27496
2011-10-01,29667
2011-11-01,28870
2011-12-01,28887
2012-01-01,30125
2012-02-01,30214
2012-03-01,30213
2012-04-01,32297
2012-05-01,32321
2012-06-01,31808
2012-07-01,31541
2012-08-01,30959
2012-09-01,31013
2012-10-01,30437
2012-11-01,30933
2012-12-01,31367
2013-01-01,32386
2013-02-01,33415
2013-03-01,32435
2013-04-01,33602
2013-05-01,33134
2013-06-01,33344
2013-07-01,32413
2013-08-01,33497
2013-09-01,33516
2013-10-01,34623
2013-11-01,35714
2013-12-01,33550
2014-01-01,32738
2014-02-01,34793
2014-03-01,35176
2014-04-01,34667
2014-05-01,36176
2014-06-01,35257
2014-07-01,37603
2014-08-01,35519
2014-09-01,35968
2014-10-01,36276
2014-11-01,35879
2014-12-01,37532
2015-01-01,35249
2015-02-01,35263
2015-03-01,38423
2015-04-01,37933
2015-05-01,38016
2015-06-01,38782
2015-07-01,39488
2015-08-01,38733
2015-09-01,39457
2015-10-01,37963
2015-11-01,39350
2015-12-01,39064
2016-01-01,39896
2016-02-01,40540
2016-03-01,39041
2016-04-01,39952
2016-05-01,38615
2016-06-01,38899
2016-07-01,38934
2016-08-01,39275
2016-09-01,39314
2016-10-01,38708
2016-11-01,38174
2016-12-01,39051
2017-01-01,39264
2017-02-01,38023
2017-03-01,37577
2017-04-01,37309
2017-05-01,38842
2017-06-01,37654
2017-07-01,36384
2017-08-01,37591
2017-09-01,37037
2017-10-01,37833
2017-11-01,38503
2017-12-01,37691
2018-01-01,38947
2018-02-01,39376
2018-03-01,39321
2018-04-01,41222
2018-05-01,37886
2018-06-01,39240
2018-07-01,39999
2018-08-01,39422
2018-09-01,39920
2018-10-01,40545
2018-11-01,39753
2018-12-01,39950
2019-01-01,39987
2019-02-01,39801
2019-03-01,39398
2019-04-01,39042
2019-05-01,39479
2019-06-01,40400
2019-07-01,39766
2019-08-01,39575
2019-09-01,39000
2019-10-01,38573
2019-11-01,38230
2019-12-01,37710
2020-01-01,37839
2020-02-01,40379
2020-03-01,31134
2020-04-01,13940
2020-05-01,18019
2020-06-01,36494
2020-07-01,45469
2020-08-01,43302
2020-09-01,43568
2020-10-01,42412
2020-11-01,42873
2020-12-01,43420
2021-01-01,43193
2021-02-01,40394
2021-03-01,40689
2021-04-01,37475
2021-05-01,38077
2021-06-01,37340
2021-07-01,41151
2021-08-01,38781
2021-09-01,37158
2021-10-01,37256
2021-11-01,38188
2021-12-01,39385
2022-01-01,38327
2022-02-01,41608
2022-03-01,43134
2022-04-01,43390
2022-05-01,43055
2022-06-01,43986
2022-07-01,43639
2022-08-01,43886
2022-09-01,45361
2022-10-01,45237
2022-11-01,44873
2022-12-01,45539
2023-01-01,45983
2023-02-01,45333
2023-03-01,45202
2023-04-01,44876
2023-05-01,46151
2023-06-01,45666
2023-07-01,46466
2023-08-01,46458
2023-09-01,45313
2023-10-01,41966
2023-11-01,44251
2023-12-01,44184
2024-01-01,44350
2024-02-01,45241
2024-03-01,46677
2024-04-01,47826
2024-05-01,48040
2024-06-01,47088
2024-07-01,45374
2024-08-01,45716
2024-09-01,45959
2024-10-01,45705
2024-11-01,44847
2024-12-01,44029
2025-01-01,43327
2025-02-01,45229
2025-03-01,
2025-04-01,
2025-05-01,
